drugbank_id,uniprot_id,protein_emb_path
DB00184,Q15822,embeddings/Q15822/5FJV_A.cif.pt
DB00184,P32297,embeddings/P32297/6PV7_A.cif.pt
DB00184,Q9UGM1,embeddings/Q9UGM1/4UXU_A.cif.pt
DB00184,Q05901,embeddings/Q05901/8A5U_B.cif.pt
DB00184,P30926,embeddings/P30926/6PV7_B.cif.pt
DB00184,P11511,embeddings/P11511/3S79_A.cif.pt
DB00184,P28329,embeddings/P28329/2FY2_A.cif.pt
DB00185,P20309,embeddings/P20309/8EA0_A.cif.pt
DB00185,P11229,embeddings/P11229/6ZFZ_A.cif.pt
DB00186,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00186,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00187,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB00188,P28074,embeddings/P28074/5LE5_K.cif.pt
DB00188,P07477,embeddings/P07477/2RA3_A.cif.pt
DB00188,P20618,embeddings/P20618/5LE5_L.cif.pt
DB00189,P47870,embeddings/P47870/6X3T_A.cif.pt
DB00189,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00189,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00190,P20711,embeddings/P20711/8OR9_A.cif.pt
DB00191,P23975,embeddings/P23975/8ZP2_A.cif.pt
DB00191,P31645,embeddings/P31645/5I6X_A.cif.pt
DB00191,Q01959,embeddings/Q01959/9EO4_B.cif.pt
DB00191,P21397,embeddings/P21397/2Z5Y_A.cif.pt
DB00191,P01303,embeddings/P01303/7RTA_N.cif.pt
DB00192,Q14524,embeddings/Q14524/6LQA_B.cif.pt
DB00193,P35372,embeddings/P35372/8EFO_M.cif.pt
DB00193,P23975,embeddings/P23975/8ZP2_A.cif.pt
DB00193,P31645,embeddings/P31645/5I6X_A.cif.pt
DB00193,Q99250,embeddings/Q99250/6J8E_A.cif.pt
DB00193,Q05586,embeddings/Q05586/9D37_A.cif.pt
DB00193,P30542,embeddings/P30542/5UEN_A.cif.pt
DB00193,P08913,embeddings/P08913/6KUX_A.cif.pt
DB00193,P28335,embeddings/P28335/6BQH_A.cif.pt
DB00193,P41145,embeddings/P41145/4DJH_A.cif.pt
DB00193,P41143,embeddings/P41143/4N6H_A.cif.pt
DB00193,P36544,embeddings/P36544/5AFN_A.cif.pt
DB00193,P20309,embeddings/P20309/8EA0_A.cif.pt
DB00193,P11229,embeddings/P11229/6ZFZ_A.cif.pt
DB00194,P29275,embeddings/P29275/8HDO_R.cif.pt
DB00194,P04293,embeddings/P04293/7LUF_A.cif.pt
DB00195,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB00195,P07550,embeddings/P07550/2RH1_A.cif.pt
DB00196,P10613,embeddings/P10613/5TZ1_A.cif.pt
DB00197,P37231,embeddings/P37231/9F7W_A.cif.pt
DB00197,Q03181,embeddings/Q03181/5U3Q_A.cif.pt
DB00197,Q07869,embeddings/Q07869/6KAX_A.cif.pt
DB00197,P09211,embeddings/P09211/5J41_A.cif.pt
DB00197,P05121,embeddings/P05121/7AQF_A.cif.pt
DB00198,Q9Y3R4,embeddings/Q9Y3R4/1SO7_A.cif.pt
DB00200,Q8IVH4,embeddings/Q8IVH4/2WWW_A.cif.pt
DB00200,P20061,embeddings/P20061/4KKI_A.cif.pt
DB00200,Q9BXJ7,embeddings/Q9BXJ7/6GJE_A.cif.pt
DB00200,O60494,embeddings/O60494/6GJE_B.cif.pt
DB00200,Q9Y4U1,embeddings/Q9Y4U1/7WUZ_A.cif.pt
DB00201,P30542,embeddings/P30542/5UEN_A.cif.pt
DB00201,P21589,embeddings/P21589/6TVE_P.cif.pt
DB00201,P29274,embeddings/P29274/5NM4_A.cif.pt
DB00201,P29275,embeddings/P29275/8HDO_R.cif.pt
DB00201,P0DMS8,embeddings/P0DMS8/8X17_R.cif.pt
DB00201,Q08499,embeddings/Q08499/1Y2K_A.cif.pt
DB00201,Q07343,embeddings/Q07343/4KP6_A.cif.pt
DB00201,P21817,embeddings/P21817/6UHS_A.cif.pt
DB00201,P27815,embeddings/P27815/2QYK_A.cif.pt
DB00201,P78527,embeddings/P78527/5LUQ_A.cif.pt
DB00201,O00329,embeddings/O00329/6PYR_A.cif.pt
DB00201,P42336,embeddings/P42336/8EXL_A.cif.pt
DB00201,Q13315,embeddings/Q13315/8OXQ_A.cif.pt
DB00202,P08172,embeddings/P08172/5ZKC_A.cif.pt
DB00202,P20309,embeddings/P20309/8EA0_A.cif.pt
DB00203,P05155,embeddings/P05155/5DU3_A.cif.pt
DB00203,O76074,embeddings/O76074/1TBF_A.cif.pt
DB00203,P11926,embeddings/P11926/7S3G_A.cif.pt
DB00203,Q9NZQ7,embeddings/Q9NZQ7/5O45_A.cif.pt
DB00204,Q12809,embeddings/Q12809/9CHQ_A.cif.pt
DB00204,O95069,embeddings/O95069/4TWK_A.cif.pt
DB00205,P00374,embeddings/P00374/1KMV_A.cif.pt
DB00205,P15328,embeddings/P15328/4KM6_A.cif.pt
DB00205,P13922,embeddings/P13922/1J3K_C.cif.pt
DB00205,P07686,embeddings/P07686/1NOW_A.cif.pt
DB00206,Q05940,embeddings/Q05940/8JSW_A.cif.pt
DB00206,P54219,embeddings/P54219/8TGN_A.cif.pt
DB00206,O15392,embeddings/O15392/2QFA_A.cif.pt
DB00207,Q9UM07,embeddings/Q9UM07/2DEW_X.cif.pt
DB00208,P25105,embeddings/P25105/5ZKP_A.cif.pt
DB00208,Q9H244,embeddings/Q9H244/4PXZ_A.cif.pt
DB00209,P08912,embeddings/P08912/6OL9_A.cif.pt
DB00209,P20309,embeddings/P20309/8EA0_A.cif.pt
DB00209,P11229,embeddings/P11229/6ZFZ_A.cif.pt
DB00210,P10826,embeddings/P10826/4DM6_A.cif.pt
DB00210,P13631,embeddings/P13631/1FCY_A.cif.pt
DB00210,P28702,embeddings/P28702/7A78_A.cif.pt
DB00210,P48443,embeddings/P48443/7A79_A.cif.pt
DB00210,P19793,embeddings/P19793/7A77_A.cif.pt
DB00210,P05412,embeddings/P05412/6Y3V_P.cif.pt
DB00210,O60603,embeddings/O60603/2Z80_A.cif.pt
DB00210,P10276,embeddings/P10276/9GFE_A.cif.pt
DB00210,P17174,embeddings/P17174/6DNB_A.cif.pt
DB00211,P35348,embeddings/P35348/8THK_R.cif.pt
DB00212,P00797,embeddings/P00797/3K1W_A.cif.pt
DB00214,P55011,embeddings/P55011/9C0H_A.cif.pt
DB00215,P31645,embeddings/P31645/5I6X_A.cif.pt
DB00216,P28221,embeddings/P28221/7E32_R.cif.pt
DB00216,P28222,embeddings/P28222/4IAR_A.cif.pt
DB00216,P30939,embeddings/P30939/7EXD_R.cif.pt
DB00216,P08908,embeddings/P08908/8PJK_R.cif.pt
DB00217,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB00217,P08913,embeddings/P08913/6KUX_A.cif.pt
DB00217,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB00218,P20831,embeddings/P20831/6Z1A_B.cif.pt
DB00218,P0A0K8,embeddings/P0A0K8/5CPH_A.cif.pt
DB00218,P11388,embeddings/P11388/1ZXM_A.cif.pt
DB00218,P27169,embeddings/P27169/1V04_A.cif.pt
DB00219,P11229,embeddings/P11229/6ZFZ_A.cif.pt
DB00221,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB00221,P07550,embeddings/P07550/2RH1_A.cif.pt
DB00222,Q14654,embeddings/Q14654/7S5T_A.cif.pt
DB00222,Q09428,embeddings/Q09428/7S5V_E.cif.pt
DB00223,P04054,embeddings/P04054/3ELO_A.cif.pt
DB00223,P04150,embeddings/P04150/4UDD_A.cif.pt
DB00224,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB00224,Q72874,embeddings/Q72874/5V4Y_A.cif.pt
DB00226,P23975,embeddings/P23975/8ZP2_A.cif.pt
DB00227,P04035,embeddings/P04035/2R4F_A.cif.pt
DB00227,P20701,embeddings/P20701/5E6S_A.cif.pt
DB00228,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00228,P23415,embeddings/P23415/4X5T_A.cif.pt
DB00228,P98194,embeddings/P98194/7YAG_A.cif.pt
DB00228,Q05586,embeddings/Q05586/9D37_A.cif.pt
DB00229,P0AD68,embeddings/P0AD68/8RTZ_AAA.cif.pt
DB00230,P54289,embeddings/P54289/7VFS_B.cif.pt
DB00231,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00231,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00232,P00915,embeddings/P00915/7Q0D_A.cif.pt
DB00232,P00918,embeddings/P00918/3K34_A.cif.pt
DB00232,P22748,embeddings/P22748/3FW3_A.cif.pt
DB00233,P23219,embeddings/P23219/6Y3C_A.cif.pt
DB00233,P00374,embeddings/P00374/1KMV_A.cif.pt
DB00233,P35354,embeddings/P35354/5F19_A.cif.pt
DB00233,O15111,embeddings/O15111/5EBZ_A.cif.pt
DB00233,P09917,embeddings/P09917/7TTK_A.cif.pt
DB00233,Q9NZK7,embeddings/Q9NZK7/5Y5E_A.cif.pt
DB00234,P23975,embeddings/P23975/8ZP2_A.cif.pt
DB00235,Q14432,embeddings/Q14432/7LRC_B.cif.pt
DB00237,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00237,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00237,P42261,embeddings/P42261/6X5Q_B.cif.pt
DB00237,P42262,embeddings/P42262/8I0B_A.cif.pt
DB00237,P39086,embeddings/P39086/3FV1_A.cif.pt
DB00237,Q13002,embeddings/Q13002/5CMM_A.cif.pt
DB00238,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB00238,Q72547,embeddings/Q72547/2JLE_A.cif.pt
DB00239,P10613,embeddings/P10613/5TZ1_A.cif.pt
DB00239,O75469,embeddings/O75469/9FZJ_A.cif.pt
DB00240,P08185,embeddings/P08185/4C41_A.cif.pt
DB00240,P04150,embeddings/P04150/4UDD_A.cif.pt
DB00241,P47869,embeddings/P47869/9CRV_E.cif.pt
DB00241,P34903,embeddings/P34903/9CTP_D.cif.pt
DB00241,P48169,embeddings/P48169/7QN5_A.cif.pt
DB00241,P31644,embeddings/P31644/8BHG_A.cif.pt
DB00241,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00241,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00241,P43681,embeddings/P43681/5KXI_A.cif.pt
DB00241,P36544,embeddings/P36544/5AFN_A.cif.pt
DB00241,P42262,embeddings/P42262/8I0B_A.cif.pt
DB00241,Q13002,embeddings/Q13002/5CMM_A.cif.pt
DB00242,P23921,embeddings/P23921/6L3R_A.cif.pt
DB00242,P00813,embeddings/P00813/3IAR_A.cif.pt
DB00242,P31350,embeddings/P31350/3OLJ_A.cif.pt
DB00242,Q7LG56,embeddings/Q7LG56/4DJN_A.cif.pt
DB00242,P09884,embeddings/P09884/4QCL_A.cif.pt
DB00242,Q07864,embeddings/Q07864/7PLO_B.cif.pt
DB00242,P56282,embeddings/P56282/5VBN_A.cif.pt
DB00242,P09874,embeddings/P09874/6NRH_A.cif.pt
DB00243,P00747,embeddings/P00747/5UGG_A.cif.pt
DB00243,P35498,embeddings/P35498/7DTD_A.cif.pt
DB00243,Q13936,embeddings/Q13936/8WE6_A.cif.pt
DB00244,P35354,embeddings/P35354/5F19_A.cif.pt
DB00244,P23219,embeddings/P23219/6Y3C_A.cif.pt
DB00244,P09917,embeddings/P09917/7TTK_A.cif.pt
DB00244,P37231,embeddings/P37231/9F7W_A.cif.pt
DB00244,O15111,embeddings/O15111/5EBZ_A.cif.pt
DB00244,O14920,embeddings/O14920/4KIK_A.cif.pt
DB00244,P35228,embeddings/P35228/3E7G_A.cif.pt
DB00245,P11229,embeddings/P11229/6ZFZ_A.cif.pt
DB00245,Q01959,embeddings/Q01959/9EO4_B.cif.pt
DB00245,P35367,embeddings/P35367/3RZE_A.cif.pt
DB00246,P14416,embeddings/P14416/6CM4_A.cif.pt
DB00246,P36544,embeddings/P36544/5AFN_A.cif.pt
DB00246,P28223,embeddings/P28223/7WC8_A.cif.pt
DB00246,P08908,embeddings/P08908/8PJK_R.cif.pt
DB00246,P28221,embeddings/P28221/7E32_R.cif.pt
DB00246,P28335,embeddings/P28335/6BQH_A.cif.pt
DB00246,P21728,embeddings/P21728/7JOZ_R.cif.pt
DB00246,P21918,embeddings/P21918/8IRV_R.cif.pt
DB00246,P35462,embeddings/P35462/3PBL_A.cif.pt
DB00246,P21917,embeddings/P21917/5WIU_A.cif.pt
DB00246,P28222,embeddings/P28222/4IAR_A.cif.pt
DB00246,P28566,embeddings/P28566/7E33_R.cif.pt
DB00246,P50406,embeddings/P50406/7YS6_A.cif.pt
DB00246,P34969,embeddings/P34969/7XTC_R.cif.pt
DB00246,P35367,embeddings/P35367/3RZE_A.cif.pt
DB00246,P35348,embeddings/P35348/8THK_R.cif.pt
DB00246,P08913,embeddings/P08913/6KUX_A.cif.pt
DB00246,P18089,embeddings/P18089/6K41_R.cif.pt
DB00246,P18825,embeddings/P18825/6KUW_A.cif.pt
DB00246,P11229,embeddings/P11229/6ZFZ_A.cif.pt
DB00246,P08172,embeddings/P08172/5ZKC_A.cif.pt
DB00246,P20309,embeddings/P20309/8EA0_A.cif.pt
DB00246,P08173,embeddings/P08173/5DSG_A.cif.pt
DB00246,P08912,embeddings/P08912/6OL9_A.cif.pt
DB00246,P46098,embeddings/P46098/8AXD_A.cif.pt
DB00246,P47898,embeddings/P47898/7UM4_A.cif.pt
DB00247,P41595,embeddings/P41595/4IB4_A.cif.pt
DB00247,P28335,embeddings/P28335/6BQH_A.cif.pt
DB00247,P28223,embeddings/P28223/7WC8_A.cif.pt
DB00247,P08908,embeddings/P08908/8PJK_R.cif.pt
DB00247,P34969,embeddings/P34969/7XTC_R.cif.pt
DB00247,P28222,embeddings/P28222/4IAR_A.cif.pt
DB00247,P30939,embeddings/P30939/7EXD_R.cif.pt
DB00247,P28566,embeddings/P28566/7E33_R.cif.pt
DB00248,P14416,embeddings/P14416/6CM4_A.cif.pt
DB00248,P41595,embeddings/P41595/4IB4_A.cif.pt
DB00248,P35462,embeddings/P35462/3PBL_A.cif.pt
DB00248,P28223,embeddings/P28223/7WC8_A.cif.pt
DB00248,P18089,embeddings/P18089/6K41_R.cif.pt
DB00248,P28221,embeddings/P28221/7E32_R.cif.pt
DB00248,P21917,embeddings/P21917/5WIU_A.cif.pt
DB00248,P08913,embeddings/P08913/6KUX_A.cif.pt
DB00248,P08908,embeddings/P08908/8PJK_R.cif.pt
DB00248,P18825,embeddings/P18825/6KUW_A.cif.pt
DB00248,P21918,embeddings/P21918/8IRV_R.cif.pt
DB00248,P21728,embeddings/P21728/7JOZ_R.cif.pt
DB00248,P28222,embeddings/P28222/4IAR_A.cif.pt
DB00248,P28335,embeddings/P28335/6BQH_A.cif.pt
DB00248,P34969,embeddings/P34969/7XTC_R.cif.pt
DB00248,P35348,embeddings/P35348/8THK_R.cif.pt
DB00248,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB00248,P07550,embeddings/P07550/2RH1_A.cif.pt
DB00248,P21728,embeddings/P21728/7JOZ_R.cif.pt
DB00251,P10613,embeddings/P10613/5TZ1_A.cif.pt
DB00252,Q14524,embeddings/Q14524/6LQA_B.cif.pt
DB00252,P35498,embeddings/P35498/7DTD_A.cif.pt
DB00252,Q12809,embeddings/Q12809/9CHQ_A.cif.pt
DB00252,Q13936,embeddings/Q13936/8WE6_A.cif.pt
DB00252,Q99250,embeddings/Q99250/6J8E_A.cif.pt
DB00252,Q9UQD0,embeddings/Q9UQD0/8FHD_A.cif.pt
DB00252,O75469,embeddings/O75469/9FZJ_A.cif.pt
DB00252,Q07699,embeddings/Q07699/7W9K_B.cif.pt
DB00252,Q9NY46,embeddings/Q9NY46/7W77_D.cif.pt
DB00252,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00253,P11474,embeddings/P11474/3K6P_A.cif.pt
DB00253,O95718,embeddings/O95718/6LIT_A.cif.pt
DB00253,P62508,embeddings/P62508/6I65_A.cif.pt
DB00253,P04150,embeddings/P04150/4UDD_A.cif.pt
DB00255,Q92731,embeddings/Q92731/3OLL_A.cif.pt
DB00255,P03372,embeddings/P03372/7NFB_A.cif.pt
DB00255,P62508,embeddings/P62508/6I65_A.cif.pt
DB00255,P11474,embeddings/P11474/3K6P_A.cif.pt
DB00255,O95718,embeddings/O95718/6LIT_A.cif.pt
DB00255,Q15596,embeddings/Q15596/3UP3_P.cif.pt
DB00255,O75469,embeddings/O75469/9FZJ_A.cif.pt
DB00255,P10275,embeddings/P10275/8E1A_A.cif.pt
DB00255,P04278,embeddings/P04278/1D2S_A.cif.pt
DB00257,P25025,embeddings/P25025/8XXH_R.cif.pt
DB00257,P10613,embeddings/P10613/5TZ1_A.cif.pt
DB00257,O15554,embeddings/O15554/6CNM_A.cif.pt
DB00257,O75469,embeddings/O75469/9FZJ_A.cif.pt
DB00257,Q8TDS4,embeddings/Q8TDS4/7ZL9_A.cif.pt
DB00259,P0AC13,embeddings/P0AC13/5U0V_A.cif.pt
DB00261,Q14432,embeddings/Q14432/7LRC_B.cif.pt
DB00262,P00390,embeddings/P00390/3DK9_A.cif.pt
DB00263,P0AC13,embeddings/P0AC13/5U0V_A.cif.pt
DB00264,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB00264,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB00265,Q9HBA0,embeddings/Q9HBA0/4DX1_A.cif.pt
DB00266,Q9BQB6,embeddings/Q9BQB6/6WVH_A.cif.pt
DB00266,P15559,embeddings/P15559/8OK0_A.cif.pt
DB00266,Q08257,embeddings/Q08257/1YB5_A.cif.pt
DB00267,P0AD68,embeddings/P0AD68/8RTZ_AAA.cif.pt
DB00268,P35462,embeddings/P35462/3PBL_A.cif.pt
DB00268,P14416,embeddings/P14416/6CM4_A.cif.pt
DB00268,P21917,embeddings/P21917/5WIU_A.cif.pt
DB00268,P35348,embeddings/P35348/8THK_R.cif.pt
DB00269,P03372,embeddings/P03372/7NFB_A.cif.pt
DB00270,Q13936,embeddings/Q13936/8WE6_A.cif.pt
DB00270,P54289,embeddings/P54289/7VFS_B.cif.pt
DB00270,Q08289,embeddings/Q08289/8HMB_C.cif.pt
DB00270,O95180,embeddings/O95180/9AYL_A.cif.pt
DB00270,Q01668,embeddings/Q01668/7UHG_A.cif.pt
DB00270,Q13698,embeddings/Q13698/6B27_G.cif.pt
DB00273,P39086,embeddings/P39086/3FV1_A.cif.pt
DB00273,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00273,P35498,embeddings/P35498/7DTD_A.cif.pt
DB00273,P39086,embeddings/P39086/3FV1_A.cif.pt
DB00273,P00918,embeddings/P00918/3K34_A.cif.pt
DB00273,P22748,embeddings/P22748/3FW3_A.cif.pt
DB00273,Q13936,embeddings/Q13936/8WE6_A.cif.pt
DB00273,P00915,embeddings/P00915/7Q0D_A.cif.pt
DB00273,P07451,embeddings/P07451/3UYQ_A.cif.pt
DB00273,Q15878,embeddings/Q15878/7YG5_A.cif.pt
DB00274,P02919,embeddings/P02919/3VMA_A.cif.pt
DB00274,P0AD68,embeddings/P0AD68/8RTZ_AAA.cif.pt
DB00274,P0AEB2,embeddings/P0AEB2/3MZF_A.cif.pt
DB00274,P08506,embeddings/P08506/3ITA_A.cif.pt
DB00275,P30556,embeddings/P30556/6OS2_A.cif.pt
DB00276,Q02880,embeddings/Q02880/7QFO_A.cif.pt
DB00276,P11388,embeddings/P11388/1ZXM_A.cif.pt
DB00276,Q12809,embeddings/Q12809/9CHQ_A.cif.pt
DB00276,P02763,embeddings/P02763/3KQ0_A.cif.pt
DB00276,P02768,embeddings/P02768/6YG9_A.cif.pt
DB00277,P30542,embeddings/P30542/5UEN_A.cif.pt
DB00277,P21589,embeddings/P21589/6TVE_P.cif.pt
DB00277,P29274,embeddings/P29274/5NM4_A.cif.pt
DB00277,P29275,embeddings/P29275/8HDO_R.cif.pt
DB00277,Q07343,embeddings/Q07343/4KP6_A.cif.pt
DB00277,O76074,embeddings/O76074/1TBF_A.cif.pt
DB00277,P27815,embeddings/P27815/2QYK_A.cif.pt
DB00277,Q14432,embeddings/Q14432/7LRC_B.cif.pt
DB00277,Q92769,embeddings/Q92769/7KBG_A.cif.pt
DB00277,P09874,embeddings/P09874/6NRH_A.cif.pt
DB00278,P00734,embeddings/P00734/5AFY_H.cif.pt
DB00279,P10827,embeddings/P10827/3ILZ_A.cif.pt
DB00279,P10828,embeddings/P10828/6KKB_X.cif.pt
DB00279,P12004,embeddings/P12004/1U7B_A.cif.pt
DB00280,Q14524,embeddings/Q14524/6LQA_B.cif.pt
DB00280,P11229,embeddings/P11229/6ZFZ_A.cif.pt
DB00280,P08172,embeddings/P08172/5ZKC_A.cif.pt
DB00280,P20309,embeddings/P20309/8EA0_A.cif.pt
DB00280,Q9NZV8,embeddings/Q9NZV8/7UKG_A.cif.pt
DB00280,Q9UK17,embeddings/Q9UK17/2NZ0_B.cif.pt
DB00280,Q12809,embeddings/Q12809/9CHQ_A.cif.pt
DB00280,P19652,embeddings/P19652/7OUB_B.cif.pt
DB00281,Q9Y5Y9,embeddings/Q9Y5Y9/7WE4_A.cif.pt
DB00281,Q15858,embeddings/Q15858/7W9K_A.cif.pt
DB00281,Q14524,embeddings/Q14524/6LQA_B.cif.pt
DB00281,P00533,embeddings/P00533/8A27_A.cif.pt
DB00281,P35499,embeddings/P35499/6AGF_A.cif.pt
DB00281,P02763,embeddings/P02763/3KQ0_A.cif.pt
DB00281,P19652,embeddings/P19652/7OUB_B.cif.pt
DB00282,P14324,embeddings/P14324/5CG5_A.cif.pt
DB00282,O95749,embeddings/O95749/9CSL_A.cif.pt
DB00282,P42574,embeddings/P42574/2DKO_A.cif.pt
DB00282,P55211,embeddings/P55211/4RHW_E.cif.pt
DB00283,P35367,embeddings/P35367/3RZE_A.cif.pt
DB00284,O43451,embeddings/O43451/3L4Y_A.cif.pt
DB00284,P14410,embeddings/P14410/3LPP_A.cif.pt
DB00284,P04746,embeddings/P04746/5U3A_A.cif.pt
DB00285,P31645,embeddings/P31645/5I6X_A.cif.pt
DB00285,P23975,embeddings/P23975/8ZP2_A.cif.pt
DB00285,Q01959,embeddings/Q01959/9EO4_B.cif.pt
DB00287,P43088,embeddings/P43088/8XJK_R.cif.pt
DB00288,P11474,embeddings/P11474/3K6P_A.cif.pt
DB00288,O95718,embeddings/O95718/6LIT_A.cif.pt
DB00288,P62508,embeddings/P62508/6I65_A.cif.pt
DB00288,P04150,embeddings/P04150/4UDD_A.cif.pt
DB00288,P04083,embeddings/P04083/1AIN_A.cif.pt
DB00289,P23975,embeddings/P23975/8ZP2_A.cif.pt
DB00289,P31645,embeddings/P31645/5I6X_A.cif.pt
DB00289,Q05586,embeddings/Q05586/9D37_A.cif.pt
DB00289,P41145,embeddings/P41145/4DJH_A.cif.pt
DB00290,P18858,embeddings/P18858/6P0C_A.cif.pt
DB00290,P49916,embeddings/P49916/3L2P_A.cif.pt
DB00292,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00292,P18089,embeddings/P18089/6K41_R.cif.pt
DB00292,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00293,P04818,embeddings/P04818/3GH0_A.cif.pt
DB00294,P06401,embeddings/P06401/1SQN_A.cif.pt
DB00295,P35372,embeddings/P35372/8EFO_M.cif.pt
DB00295,P41145,embeddings/P41145/4DJH_A.cif.pt
DB00295,P41143,embeddings/P41143/4N6H_A.cif.pt
DB00295,Q9Y6Y9,embeddings/Q9Y6Y9/2E56_A.cif.pt
DB00296,Q9Y5Y9,embeddings/Q9Y5Y9/7WE4_A.cif.pt
DB00297,Q9Y5Y9,embeddings/Q9Y5Y9/7WE4_A.cif.pt
DB00298,P14416,embeddings/P14416/6CM4_A.cif.pt
DB00298,P35348,embeddings/P35348/8THK_R.cif.pt
DB00299,P04183,embeddings/P04183/1W4R_A.cif.pt
DB00299,P04293,embeddings/P04293/7LUF_A.cif.pt
DB00300,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB00300,Q72547,embeddings/Q72547/2JLE_A.cif.pt
DB00302,P00747,embeddings/P00747/5UGG_A.cif.pt
DB00303,P02919,embeddings/P02919/3VMA_A.cif.pt
DB00303,P0AD65,embeddings/P0AD65/6G9S_A.cif.pt
DB00303,P45059,embeddings/P45059/6HZO_A.cif.pt
DB00303,P0AD68,embeddings/P0AD68/8RTZ_AAA.cif.pt
DB00303,P24228,embeddings/P24228/2EX2_A.cif.pt
DB00303,P08506,embeddings/P08506/3ITA_A.cif.pt
DB00304,P06401,embeddings/P06401/1SQN_A.cif.pt
DB00304,P03372,embeddings/P03372/7NFB_A.cif.pt
DB00306,P47869,embeddings/P47869/9CRV_E.cif.pt
DB00306,P34903,embeddings/P34903/9CTP_D.cif.pt
DB00306,P48169,embeddings/P48169/7QN5_A.cif.pt
DB00306,P31644,embeddings/P31644/8BHG_A.cif.pt
DB00306,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00306,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00306,P43681,embeddings/P43681/5KXI_A.cif.pt
DB00306,P36544,embeddings/P36544/5AFN_A.cif.pt
DB00306,P42262,embeddings/P42262/8I0B_A.cif.pt
DB00306,Q13002,embeddings/Q13002/5CMM_A.cif.pt
DB00307,P19793,embeddings/P19793/7A77_A.cif.pt
DB00307,P28702,embeddings/P28702/7A78_A.cif.pt
DB00307,P48443,embeddings/P48443/7A79_A.cif.pt
DB00308,Q13936,embeddings/Q13936/8WE6_A.cif.pt
DB00308,Q02641,embeddings/Q02641/7VFS_D.cif.pt
DB00308,Q12809,embeddings/Q12809/9CHQ_A.cif.pt
DB00308,P54289,embeddings/P54289/7VFS_B.cif.pt
DB00308,O00180,embeddings/O00180/3UKM_A.cif.pt
DB00308,Q14654,embeddings/Q14654/7S5T_A.cif.pt
DB00310,P00915,embeddings/P00915/7Q0D_A.cif.pt
DB00311,P00918,embeddings/P00918/3K34_A.cif.pt
DB00311,P22748,embeddings/P22748/3FW3_A.cif.pt
DB00311,P43166,embeddings/P43166/8Q3U_A.cif.pt
DB00311,P00915,embeddings/P00915/7Q0D_A.cif.pt
DB00311,P07451,embeddings/P07451/3UYQ_A.cif.pt
DB00312,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00312,P47869,embeddings/P47869/9CRV_E.cif.pt
DB00312,P34903,embeddings/P34903/9CTP_D.cif.pt
DB00312,P48169,embeddings/P48169/7QN5_A.cif.pt
DB00312,P31644,embeddings/P31644/8BHG_A.cif.pt
DB00312,P14867,embeddings/P14867/6D1S_A.cif.pt
DB00312,P43681,embeddings/P43681/5KXI_A.cif.pt
DB00312,P36544,embeddings/P36544/5AFN_A.cif.pt
DB00312,P42262,embeddings/P42262/8I0B_A.cif.pt
DB00312,Q13002,embeddings/Q13002/5CMM_A.cif.pt
DB00312,Q05586,embeddings/Q05586/9D37_A.cif.pt
DB00312,O75469,embeddings/O75469/9FZJ_A.cif.pt
DB00313,P49840,embeddings/P49840/7SXF_A.cif.pt
DB00313,Q9UKV0,embeddings/Q9UKV0/8Q9N_X.cif.pt
DB00313,P45954,embeddings/P45954/2JIF_A.cif.pt
DB00313,Q02218,embeddings/Q02218/8I0K_A.cif.pt
DB00313,P51649,embeddings/P51649/2W8N_A.cif.pt
DB00313,P35498,embeddings/P35498/7DTD_A.cif.pt
DB00313,Q92769,embeddings/Q92769/7KBG_A.cif.pt
DB00313,Q07869,embeddings/Q07869/6KAX_A.cif.pt
DB00313,Q03181,embeddings/Q03181/5U3Q_A.cif.pt
DB00313,P37231,embeddings/P37231/9F7W_A.cif.pt
DB00313,Q13547,embeddings/Q13547/4BKX_B.cif.pt
DB00313,P38936,embeddings/P38936/6P8H_C.cif.pt
